episode,jobs_arrived,jobs_completed,job_completion_ratio,ops_arrived,ops_completed,op_completion_ratio
1252,26,19,73.07692307692307,80,58,72.5
1253,26,17,65.38461538461539,80,54,67.5
1254,26,18,69.23076923076923,80,58,72.5
1255,26,18,69.23076923076923,80,60,75.0
1256,26,18,69.23076923076923,80,59,73.75
1257,26,18,69.23076923076923,80,57,71.25
1258,26,16,61.53846153846154,80,54,67.5
1259,26,18,69.23076923076923,80,59,73.75
1260,26,18,69.23076923076923,80,54,67.5
1261,26,18,69.23076923076923,80,59,73.75
1262,26,18,69.23076923076923,80,55,68.75
1263,26,18,69.23076923076923,80,56,70.0
1264,26,17,65.38461538461539,80,55,68.75
1265,26,14,53.84615384615385,80,52,65.0
1266,26,18,69.23076923076923,80,58,72.5
1267,26,17,65.38461538461539,80,56,70.0
1268,26,16,61.53846153846154,80,55,68.75
1269,26,19,73.07692307692307,80,61,76.25
1270,26,16,61.53846153846154,80,55,68.75
1271,26,16,61.53846153846154,80,59,73.75
1272,26,14,53.84615384615385,80,53,66.25
1273,26,16,61.53846153846154,80,58,72.5
1274,26,15,57.692307692307686,80,57,71.25
1275,26,18,69.23076923076923,80,57,71.25
1276,26,17,65.38461538461539,80,56,70.0
1277,26,17,65.38461538461539,80,54,67.5
1278,26,16,61.53846153846154,80,58,72.5
1279,26,16,61.53846153846154,80,60,75.0
1280,26,19,73.07692307692307,80,61,76.25
1281,26,17,65.38461538461539,80,58,72.5
1282,26,18,69.23076923076923,80,62,77.5
1283,26,16,61.53846153846154,80,52,65.0
1284,26,16,61.53846153846154,80,53,66.25
1285,26,19,73.07692307692307,80,60,75.0
1286,26,15,57.692307692307686,80,60,75.0
1287,26,17,65.38461538461539,80,54,67.5
1288,26,16,61.53846153846154,80,56,70.0
1289,26,18,69.23076923076923,80,57,71.25
1290,26,16,61.53846153846154,80,56,70.0
1291,26,17,65.38461538461539,80,57,71.25
1292,26,17,65.38461538461539,80,60,75.0
1293,26,16,61.53846153846154,80,54,67.5
1294,26,16,61.53846153846154,80,56,70.0
