start,end,op_idx,op_name,wc,job_id,operator_grp,arrival,duration
8.0,9.75,4,Op5,1,6,O4,3.0584987550749503,1.75
8.05,9.975000000000001,2,Op3,4,5,O1,2.69576825208119,1.925
10.0,11.4,0,Op1,3,9,O3,9.791130603892675,1.4
10.0,11.575,2,Op3,0,6,O1,3.0584987550749503,1.575
10.0,11.75,1,Op2,2,8,O2,7.0410611204498315,1.75
11.75,13.5,1,Op2,2,7,O4,6.7719958608702315,1.75
12.0,13.925,8,Op9,4,9,O1,9.791130603892675,1.925
13.925,14.975000000000001,0,Op1,4,6,O2,3.0584987550749503,1.05
14.0,15.575,0,Op1,2,7,O4,6.7719958608702315,1.575
15.0,17.625,7,Op8,3,6,O1,3.0584987550749503,2.625
16.0,17.68,3,Op4,2,7,O2,6.7719958608702315,1.68
17.0,19.275,4,Op5,0,11,O3,16.89509769942362,2.275
17.68,19.78,5,Op6,2,10,O4,15.843160336681235,2.1
19.0,20.575,7,Op8,4,12,O1,18.164831480395694,1.575
20.0,21.82,6,Op7,3,11,O3,16.89509769942362,1.82
19.78,21.880000000000003,5,Op6,2,7,O2,6.7719958608702315,2.1
22.0,24.1,3,Op4,4,11,O1,16.89509769942362,2.1
23.0,24.75,2,Op3,3,13,O3,19.33792781270209,1.75
21.880000000000003,25.03,8,Op9,2,10,O4,15.843160336681235,3.15
25.0,26.05,0,Op1,4,11,O1,16.89509769942362,1.05
26.0,27.575,3,Op4,1,15,O4,25.25582894908022,1.575
26.0,27.82,6,Op7,3,12,O3,18.164831480395694,1.82
26.0,28.1,5,Op6,2,10,O2,15.843160336681235,2.1
27.0,29.275,4,Op5,0,1,O1,0.0,2.275
28.0,29.575,3,Op4,1,15,O4,25.25582894908022,1.575
29.0,30.575,0,Op1,2,10,O2,15.843160336681235,1.575
28.0,30.8,5,Op6,4,12,O3,18.164831480395694,2.8
30.575,32.675,5,Op6,2,16,O4,27.275561631536668,2.1
31.0,32.82,6,Op7,3,12,O3,18.164831480395694,1.82
30.0,32.975,8,Op9,0,1,O1,0.0,2.975
33.0,34.05,0,Op1,4,18,O1,32.955303120001616,1.05
32.675,35.824999999999996,8,Op9,2,10,O2,15.843160336681235,3.15
33.0,35.975,7,Op8,1,12,O4,18.164831480395694,2.975
33.0,35.975,8,Op9,0,1,O3,0.0,2.975
35.0,37.1,3,Op4,4,18,O1,32.955303120001616,2.1
37.0,38.225,0,Op1,0,17,O3,28.501712768056304,1.225
37.0,39.1,5,Op6,2,14,O2,22.57292544923619,2.1
38.225,39.45,0,Op1,0,19,O1,34.256310016472206,1.225
38.0,39.75,4,Op5,1,18,O4,32.955303120001616,1.75
39.45,41.725,4,Op5,0,17,O3,28.501712768056304,2.275
40.0,41.925,2,Op3,4,20,O1,35.90951810774097,1.925
42.0,43.05,1,Op2,0,17,O1,28.501712768056304,1.05
40.0,43.15,8,Op9,2,19,O2,34.256310016472206,3.15
42.0,43.82,6,Op7,3,20,O3,35.90951810774097,1.82
43.15,44.725,0,Op1,2,21,O4,37.379234423132026,1.575
44.0,45.05,1,Op2,0,23,O1,40.430500809269176,1.05
44.725,46.825,5,Op6,2,19,O2,34.256310016472206,2.1
45.0,47.1,3,Op4,4,24,O3,42.833620580600666,2.1
47.0,48.75,4,Op5,1,19,O2,34.256310016472206,1.75
48.0,49.05,1,Op2,0,24,O3,42.833620580600666,1.05
47.1,49.2,3,Op4,4,22,O4,37.915861744365415,2.1
1.0,2.6799999999999997,3,Op4,2,3,O2,0.0,1.68
1.0,3.975,7,Op8,1,4,O4,0.7750026203533505,2.975
3.0,4.225,0,Op1,0,3,O1,0.0,1.225
3.0,4.68,3,Op4,2,5,O2,2.69576825208119,1.68
4.0,6.1,3,Op4,4,6,O3,3.0584987550749503,2.1
5.0,6.4,0,Op1,3,5,O1,2.69576825208119,1.4
7.0,8.575,2,Op3,0,5,O1,2.69576825208119,1.575
7.0,8.75,4,Op5,1,6,O2,3.0584987550749503,1.75
9.0,10.575,2,Op3,0,6,O3,3.0584987550749503,1.575
9.0,10.925,8,Op9,4,3,O1,0.0,1.925
8.75,11.725,7,Op8,1,7,O4,6.7719958608702315,2.975
10.0,11.75,1,Op2,2,8,O2,7.0410611204498315,1.75
11.0,12.4,0,Op1,3,6,O1,3.0584987550749503,1.4
12.0,13.05,1,Op2,0,7,O3,6.7719958608702315,1.05
13.05,14.275,0,Op1,0,9,O1,9.791130603892675,1.225
14.0,15.05,0,Op1,4,7,O3,6.7719958608702315,1.05
15.05,16.625,7,Op8,4,6,O2,3.0584987550749503,1.575
15.0,17.975,8,Op9,0,9,O1,9.791130603892675,2.975
16.0,18.1,5,Op6,2,10,O4,15.843160336681235,2.1
16.625,18.725,3,Op4,4,7,O3,6.7719958608702315,2.1
17.0,18.75,4,Op5,1,11,O2,16.89509769942362,1.75
19.0,21.625,7,Op8,3,12,O1,18.164831480395694,2.625
19.0,22.15,8,Op9,2,10,O2,15.843160336681235,3.15
21.625,23.445,6,Op7,3,11,O3,16.89509769942362,1.82
22.15,24.25,5,Op6,2,7,O4,6.7719958608702315,2.1
23.445,25.265,6,Op7,3,12,O1,18.164831480395694,1.82
24.0,25.925,2,Op3,4,13,O3,19.33792781270209,1.925
24.25,26.35,5,Op6,2,10,O2,15.843160336681235,2.1
25.0,26.575,3,Op4,1,11,O4,16.89509769942362,1.575
27.0,28.225,0,Op1,0,11,O1,16.89509769942362,1.225
27.0,28.575,0,Op1,2,10,O2,15.843160336681235,1.575
28.0,29.575,3,Op4,1,15,O4,25.25582894908022,1.575
27.0,29.8,5,Op6,4,14,O3,22.57292544923619,2.8
29.0,30.4,0,Op1,3,17,O1,28.501712768056304,1.4
31.0,32.05,1,Op2,0,2,O1,0.0,1.05
29.0,32.15,8,Op9,2,10,O2,15.843160336681235,3.15
31.0,33.8,5,Op6,4,12,O3,18.164831480395694,2.8
32.15,34.25,5,Op6,2,16,O4,27.275561631536668,2.1
33.0,34.575,2,Op3,0,2,O1,0.0,1.575
34.0,35.75,4,Op5,1,17,O2,28.501712768056304,1.75
34.0,35.82,6,Op7,3,12,O3,18.164831480395694,1.82
35.0,37.1,3,Op4,4,1,O1,0.0,2.1
35.75,37.5,4,Op5,1,3,O4,0.0,1.75
37.1,38.15,0,Op1,4,18,O2,32.955303120001616,1.05
36.0,38.625,7,Op8,3,12,O3,18.164831480395694,2.625
38.0,39.05,1,Op2,0,1,O1,0.0,1.05
38.0,39.575,0,Op1,2,21,O4,37.379234423132026,1.575
39.05,40.099999999999994,1,Op2,0,17,O3,28.501712768056304,1.05
39.0,40.575,3,Op4,1,18,O2,32.955303120001616,1.575
40.0,41.05,0,Op1,4,19,O1,34.256310016472206,1.05
41.0,42.05,1,Op2,0,23,O3,40.430500809269176,1.05
40.575,42.150000000000006,3,Op4,1,15,O4,25.25582894908022,1.575
42.150000000000006,43.900000000000006,4,Op5,1,18,O2,32.955303120001616,1.75
42.0,43.925,8,Op9,4,19,O1,34.256310016472206,1.925
43.0,44.575,0,Op1,2,21,O4,37.379234423132026,1.575
43.925,46.025,3,Op4,4,22,O3,37.915861744365415,2.1
46.0,47.68,3,Op4,2,24,O2,42.833620580600666,1.68
46.025,48.824999999999996,5,Op6,4,19,O1,34.256310016472206,2.8
48.0,49.75,1,Op2,2,24,O2,42.833620580600666,1.75
1.0,3.8,5,Op6,4,2,O3,0.0,2.8
1.0,3.975,7,Op8,1,4,O2,0.7750026203533505,2.975
3.0,4.68,3,Op4,2,5,O4,2.69576825208119,1.68
5.0,6.05,0,Op1,4,5,O3,2.69576825208119,1.05
4.0,6.275,4,Op5,0,2,O1,0.0,2.275
6.0,7.575,3,Op4,1,6,O2,3.0584987550749503,1.575
7.0,8.75,2,Op3,3,5,O1,2.69576825208119,1.75
8.0,9.75,1,Op2,2,8,O2,7.0410611204498315,1.75
8.0,9.75,4,Op5,1,6,O4,3.0584987550749503,1.75
8.75,11.375,7,Op8,3,7,O3,6.7719958608702315,2.625
10.0,11.575,2,Op3,0,6,O1,3.0584987550749503,1.575
11.0,12.575,0,Op1,2,9,O2,9.791130603892675,1.575
12.0,13.4,0,Op1,3,6,O1,3.0584987550749503,1.4
14.0,15.05,1,Op2,0,7,O1,6.7719958608702315,1.05
13.0,16.15,8,Op9,2,9,O2,9.791130603892675,3.15
14.0,16.975,7,Op8,1,6,O4,3.0584987550749503,2.975
16.0,17.225,0,Op1,0,7,O1,6.7719958608702315,1.225
16.0,18.8,5,Op6,4,10,O3,15.843160336681235,2.8
18.0,19.68,3,Op4,2,7,O2,6.7719958608702315,1.68
19.0,20.75,4,Op5,1,11,O4,16.89509769942362,1.75
19.0,21.625,7,Op8,3,12,O1,18.164831480395694,2.625
19.0,21.975,8,Op9,0,10,O3,15.843160336681235,2.975
20.0,22.8,5,Op6,4,7,O2,6.7719958608702315,2.8
22.0,23.82,6,Op7,3,12,O1,18.164831480395694,1.82
22.0,24.1,5,Op6,2,10,O4,15.843160336681235,2.1
23.82,25.64,6,Op7,3,11,O3,16.89509769942362,1.82
24.0,25.925,2,Op3,4,13,O1,19.33792781270209,1.925
25.925,28.725,5,Op6,4,12,O2,18.164831480395694,2.8
28.0,29.225,0,Op1,0,10,O1,15.843160336681235,1.225
29.0,30.82,6,Op7,3,12,O3,18.164831480395694,1.82
28.725,31.525000000000002,5,Op6,4,14,O4,22.57292544923619,2.8
30.0,31.68,3,Op4,2,15,O2,25.25582894908022,1.68
30.0,32.975,8,Op9,0,10,O1,15.843160336681235,2.975
32.0,33.05,0,Op1,4,17,O2,28.501712768056304,1.05
32.0,33.575,3,Op4,1,15,O4,25.25582894908022,1.575
31.0,33.625,7,Op8,3,12,O3,18.164831480395694,2.625
34.0,35.68,3,Op4,2,11,O2,16.89509769942362,1.68
33.05,35.849999999999994,5,Op6,4,16,O1,27.275561631536668,2.8
35.0,36.225,0,Op1,0,19,O3,34.256310016472206,1.225
35.68,37.255,0,Op1,2,18,O4,32.955303120001616,1.575
36.225,38.5,4,Op5,0,17,O1,28.501712768056304,2.275
37.255,38.830000000000005,0,Op1,2,11,O2,16.89509769942362,1.575
37.0,38.925,8,Op9,4,19,O3,34.256310016472206,1.925
39.0,40.05,1,Op2,0,17,O1,28.501712768056304,1.05
38.830000000000005,40.510000000000005,3,Op4,2,18,O4,32.955303120001616,1.68
39.0,41.8,5,Op6,4,19,O3,34.256310016472206,2.8
41.0,42.05,1,Op2,0,23,O1,40.430500809269176,1.05
40.510000000000005,42.190000000000005,3,Op4,2,22,O2,37.915861744365415,1.68
41.0,42.75,4,Op5,1,18,O4,32.955303120001616,1.75
43.0,45.8,5,Op6,4,1,O3,0.0,2.8
43.0,46.15,8,Op9,2,22,O2,37.915861744365415,3.15
46.0,47.225,0,Op1,0,1,O3,0.0,1.225
45.8,47.724999999999994,2,Op3,4,3,O1,0.0,1.925
46.15,47.83,3,Op4,2,24,O4,42.833620580600666,1.68
47.0,48.4,0,Op1,3,21,O2,37.379234423132026,1.4
48.0,49.05,1,Op2,0,2,O1,0.0,1.05
1.0,2.8200000000000003,6,Op7,3,1,O1,0.0,1.82
1.0,3.975,7,Op8,1,4,O2,0.7750026203533505,2.975
3.0,4.68,3,Op4,2,5,O4,2.69576825208119,1.68
4.0,6.1,3,Op4,4,6,O1,3.0584987550749503,2.1
5.0,6.225,0,Op1,0,5,O3,2.69576825208119,1.225
7.0,8.575,2,Op3,0,5,O1,2.69576825208119,1.575
7.0,8.75,4,Op5,1,6,O2,3.0584987550749503,1.75
7.0,9.625,7,Op8,3,7,O3,6.7719958608702315,2.625
8.0,9.75,1,Op2,2,8,O4,7.0410611204498315,1.75
9.0,10.575,2,Op3,0,6,O1,3.0584987550749503,1.575
10.0,11.4,0,Op1,3,9,O3,9.791130603892675,1.4
11.0,12.225,0,Op1,0,6,O1,3.0584987550749503,1.225
12.225,13.275,1,Op2,0,7,O3,6.7719958608702315,1.05
14.0,15.05,0,Op1,4,7,O1,6.7719958608702315,1.05
12.0,15.15,8,Op9,2,9,O2,9.791130603892675,3.15
13.0,15.975,7,Op8,1,6,O4,3.0584987550749503,2.975
16.0,18.1,3,Op4,4,7,O2,6.7719958608702315,2.1
17.0,19.275,4,Op5,0,11,O3,16.89509769942362,2.275
18.1,20.900000000000002,5,Op6,4,10,O1,15.843160336681235,2.8
19.0,21.1,5,Op6,2,7,O2,6.7719958608702315,2.1
20.0,21.82,6,Op7,3,11,O3,16.89509769942362,1.82
19.0,21.975,7,Op8,1,12,O4,18.164831480395694,2.975
21.0,22.925,8,Op9,4,10,O1,15.843160336681235,1.925
22.0,23.68,3,Op4,2,11,O2,16.89509769942362,1.68
22.0,23.82,6,Op7,3,12,O3,18.164831480395694,1.82
23.0,24.575,2,Op3,0,13,O1,19.33792781270209,1.575
24.0,25.575,0,Op1,2,11,O2,16.89509769942362,1.575
23.0,25.8,5,Op6,4,10,O4,15.843160336681235,2.8
26.0,27.4,0,Op1,3,10,O1,15.843160336681235,1.4
27.0,29.1,5,Op6,2,12,O2,18.164831480395694,2.1
28.0,29.575,3,Op4,1,15,O4,25.25582894908022,1.575
28.0,30.8,5,Op6,4,14,O1,22.57292544923619,2.8
30.0,31.68,3,Op4,2,15,O2,25.25582894908022,1.68
30.8,33.6,5,Op6,4,16,O3,27.275561631536668,2.8
31.68,34.83,8,Op9,2,10,O4,15.843160336681235,3.15
35.0,36.05,0,Op1,4,18,O2,32.955303120001616,1.05
34.83,36.405,0,Op1,2,17,O1,28.501712768056304,1.575
35.0,37.975,8,Op9,0,0,O3,0.0,2.975
37.0,38.75,4,Op5,1,17,O2,28.501712768056304,1.75
37.0,39.1,3,Op4,4,18,O1,32.955303120001616,2.1
38.0,39.82,6,Op7,3,12,O3,18.164831480395694,1.82
39.0,40.75,1,Op2,2,17,O2,28.501712768056304,1.75
39.82,41.22,0,Op1,3,19,O4,34.256310016472206,1.4
40.0,41.575,7,Op8,4,12,O3,18.164831480395694,1.575
40.0,42.275,4,Op5,0,18,O1,32.955303120001616,2.275
41.575,42.625,0,Op1,4,21,O2,37.379234423132026,1.05
43.0,44.05,1,Op2,0,23,O1,40.430500809269176,1.05
43.0,44.05,0,Op1,4,21,O2,37.379234423132026,1.05
42.0,45.15,8,Op9,2,19,O4,34.256310016472206,3.15
44.05,46.15,3,Op4,4,24,O3,42.833620580600666,2.1
47.0,48.05,1,Op2,0,24,O3,42.833620580600666,1.05
46.15,48.074999999999996,2,Op3,4,21,O1,37.379234423132026,1.925
46.0,48.1,5,Op6,2,19,O2,34.256310016472206,2.1
48.1,49.85,1,Op2,2,2,O4,0.0,1.75
1.0,2.575,0,Op1,2,1,O2,0.0,1.575
2.0,4.625,7,Op8,3,4,O1,0.7750026203533505,2.625
2.575,4.675000000000001,5,Op6,2,2,O4,0.0,2.1
4.0,6.1,3,Op4,4,6,O3,3.0584987550749503,2.1
4.675000000000001,7.825000000000001,8,Op9,2,1,O2,0.0,3.15
7.0,8.575,3,Op4,1,5,O4,2.69576825208119,1.575
7.0,9.275,4,Op5,0,6,O1,3.0584987550749503,2.275
9.0,10.575,7,Op8,4,1,O2,0.0,1.575
9.0,10.575,0,Op1,2,5,O4,2.69576825208119,1.575
8.0,10.625,7,Op8,3,7,O3,6.7719958608702315,2.625
10.0,11.575,2,Op3,0,6,O1,3.0584987550749503,1.575
11.0,12.75,1,Op2,2,7,O4,6.7719958608702315,1.75
11.0,12.925,2,Op3,4,5,O3,2.69576825208119,1.925
12.0,13.225,0,Op1,0,6,O1,3.0584987550749503,1.225
11.0,13.975,7,Op8,1,1,O2,0.0,2.975
13.225,14.275,1,Op2,0,8,O3,7.0410611204498315,1.05
13.0,14.575,0,Op1,2,7,O4,6.7719958608702315,1.575
14.0,16.625,7,Op8,3,6,O1,3.0584987550749503,2.625
15.0,16.68,3,Op4,2,7,O4,6.7719958608702315,1.68
16.625,18.025,0,Op1,3,9,O2,9.791130603892675,1.4
16.0,18.8,5,Op6,4,10,O3,15.843160336681235,2.8
17.0,19.1,5,Op6,2,7,O4,6.7719958608702315,2.1
17.0,19.275,4,Op5,0,11,O1,16.89509769942362,2.275
19.0,20.925,8,Op9,4,10,O3,15.843160336681235,1.925
20.0,21.82,6,Op7,3,11,O1,16.89509769942362,1.82
19.0,21.975,7,Op8,1,12,O2,18.164831480395694,2.975
22.0,23.82,6,Op7,3,12,O3,18.164831480395694,1.82
21.0,24.15,8,Op9,2,9,O4,9.791130603892675,3.15
22.0,24.8,5,Op6,4,10,O1,15.843160336681235,2.8
25.0,26.575,0,Op1,2,10,O4,15.843160336681235,1.575
24.8,26.900000000000002,3,Op4,4,11,O2,16.89509769942362,2.1
26.0,27.575,2,Op3,0,13,O1,19.33792781270209,1.575
27.0,30.15,8,Op9,2,10,O2,15.843160336681235,3.15
28.0,30.8,5,Op6,4,16,O1,27.275561631536668,2.8
30.15,31.724999999999998,0,Op1,2,11,O4,16.89509769942362,1.575
32.0,33.225,0,Op1,0,17,O1,28.501712768056304,1.225
30.8,33.6,5,Op6,4,14,O3,22.57292544923619,2.8
33.0,35.1,5,Op6,2,3,O2,0.0,2.1
34.0,36.275,4,Op5,0,17,O1,28.501712768056304,2.275
35.1,36.78,3,Op4,2,15,O4,25.25582894908022,1.68
36.275,37.5,0,Op1,0,18,O3,32.955303120001616,1.225
37.0,38.05,0,Op1,4,19,O1,34.256310016472206,1.05
36.78,38.46,3,Op4,2,3,O2,0.0,1.68
38.0,39.05,1,Op2,0,17,O3,28.501712768056304,1.05
38.05,40.849999999999994,5,Op6,4,12,O4,18.164831480395694,2.8
40.0,41.575,0,Op1,2,21,O2,37.379234423132026,1.575
40.0,41.575,2,Op3,0,20,O3,35.90951810774097,1.575
40.849999999999994,42.77499999999999,8,Op9,4,19,O1,34.256310016472206,1.925
42.0,43.575,0,Op1,2,21,O2,37.379234423132026,1.575
42.0,43.82,6,Op7,3,20,O3,35.90951810774097,1.82
44.0,45.05,1,Op2,0,23,O3,40.430500809269176,1.05
43.575,45.255,3,Op4,2,18,O4,32.955303120001616,1.68
43.82,45.64,6,Op7,3,12,O1,18.164831480395694,1.82
44.0,45.925,2,Op3,4,21,O2,37.379234423132026,1.925
46.0,48.1,5,Op6,2,21,O4,37.379234423132026,2.1
46.0,48.275,4,Op5,0,18,O1,32.955303120001616,2.275
46.0,48.975,7,Op8,1,12,O2,18.164831480395694,2.975
1.0,2.575,0,Op1,2,1,O2,0.0,1.575
2.0,4.625,7,Op8,3,4,O1,0.7750026203533505,2.625
2.575,4.675000000000001,5,Op6,2,3,O4,0.0,2.1
4.0,6.1,3,Op4,4,6,O3,3.0584987550749503,2.1
4.675000000000001,6.250000000000001,0,Op1,2,1,O2,0.0,1.575
6.250000000000001,7.930000000000001,3,Op4,2,3,O4,0.0,1.68
7.0,9.275,4,Op5,0,6,O1,3.0584987550749503,2.275
8.0,9.575,7,Op8,4,3,O4,0.0,1.575
7.0,9.975,7,Op8,1,7,O2,6.7719958608702315,2.975
9.275,10.5,0,Op1,0,1,O3,0.0,1.225
10.0,11.68,3,Op4,2,3,O2,0.0,1.68
10.5,12.075,2,Op3,0,6,O1,3.0584987550749503,1.575
11.0,13.1,3,Op4,4,1,O3,0.0,2.1
11.68,13.254999999999999,0,Op1,2,9,O4,9.791130603892675,1.575
13.0,14.225,0,Op1,0,6,O1,3.0584987550749503,1.225
13.1,15.2,3,Op4,4,5,O2,2.69576825208119,2.1
14.225,15.275,1,Op2,0,8,O3,7.0410611204498315,1.05
16.0,17.05,0,Op1,4,5,O2,2.69576825208119,1.05
14.0,17.15,8,Op9,2,9,O4,9.791130603892675,3.15
15.0,17.625,7,Op8,3,6,O1,3.0584987550749503,2.625
18.0,19.75,1,Op2,2,7,O2,6.7719958608702315,1.75
17.05,19.85,5,Op6,4,10,O3,15.843160336681235,2.8
19.0,20.75,4,Op5,1,11,O4,16.89509769942362,1.75
20.0,21.575,0,Op1,2,7,O2,6.7719958608702315,1.575
19.85,21.775000000000002,2,Op3,4,5,O1,2.69576825208119,1.925
22.0,23.68,3,Op4,2,7,O4,6.7719958608702315,1.68
21.0,23.975,8,Op9,0,10,O3,15.843160336681235,2.975
22.0,24.975,7,Op8,1,12,O2,18.164831480395694,2.975
23.975,25.55,2,Op3,0,13,O1,19.33792781270209,1.575
24.0,26.1,5,Op6,2,7,O4,6.7719958608702315,2.1
25.0,27.8,5,Op6,4,10,O3,15.843160336681235,2.8
26.0,27.82,6,Op7,3,11,O1,16.89509769942362,1.82
26.1,28.200000000000003,5,Op6,2,14,O2,22.57292544923619,2.1
28.0,29.225,0,Op1,0,10,O1,15.843160336681235,1.225
28.0,29.575,3,Op4,1,15,O4,25.25582894908022,1.575
29.0,30.68,3,Op4,2,11,O2,16.89509769942362,1.68
30.0,31.82,6,Op7,3,12,O1,18.164831480395694,1.82
30.68,32.255,0,Op1,2,17,O3,28.501712768056304,1.575
32.255,34.355000000000004,5,Op6,2,16,O4,27.275561631536668,2.1
32.0,34.8,5,Op6,4,12,O1,18.164831480395694,2.8
34.355000000000004,35.93000000000001,0,Op1,2,11,O2,16.89509769942362,1.575
33.0,35.975,8,Op9,0,10,O3,15.843160336681235,2.975
35.0,36.82,6,Op7,3,12,O1,18.164831480395694,1.82
36.0,37.575,3,Op4,1,15,O2,25.25582894908022,1.575
36.82,38.22,0,Op1,3,18,O3,32.955303120001616,1.4
37.0,38.575,0,Op1,2,19,O1,34.256310016472206,1.575
37.575,39.325,4,Op5,1,17,O4,28.501712768056304,1.75
38.0,40.1,3,Op4,4,22,O2,37.915861744365415,2.1
40.0,41.75,1,Op2,2,17,O4,28.501712768056304,1.75
39.0,41.975,8,Op9,0,19,O3,34.256310016472206,2.975
40.1,42.025,2,Op3,4,20,O1,35.90951810774097,1.925
41.75,43.43,3,Op4,2,18,O2,32.955303120001616,1.68
43.0,44.05,1,Op2,0,23,O1,40.430500809269176,1.05
43.0,44.575,3,Op4,1,24,O4,42.833620580600666,1.575
44.05,45.275,0,Op1,0,21,O3,37.379234423132026,1.225
45.0,46.925,8,Op9,4,22,O1,37.915861744365415,1.925
44.575,47.550000000000004,7,Op8,1,12,O2,18.164831480395694,2.975
46.0,47.82,6,Op7,3,20,O3,35.90951810774097,1.82
46.925,49.724999999999994,5,Op6,4,19,O4,34.256310016472206,2.8
1.0,4.15,8,Op9,2,0,O2,0.0,3.15
2.0,4.625,7,Op8,3,4,O1,0.7750026203533505,2.625
3.0,5.1,3,Op4,4,5,O3,2.69576825208119,2.1
4.15,6.25,5,Op6,2,3,O4,0.0,2.1
6.0,7.225,0,Op1,0,5,O1,2.69576825208119,1.225
6.0,7.575,3,Op4,1,6,O2,3.0584987550749503,1.575
7.225,8.799999999999999,2,Op3,0,2,O3,0.0,1.575
8.0,9.75,1,Op2,2,8,O2,7.0410611204498315,1.75
8.0,9.75,4,Op5,1,6,O4,3.0584987550749503,1.75
8.799999999999999,10.374999999999998,2,Op3,0,5,O1,2.69576825208119,1.575
10.0,11.575,0,Op1,2,9,O4,9.791130603892675,1.575
10.0,11.925,2,Op3,4,6,O2,3.0584987550749503,1.925
10.374999999999998,11.949999999999998,2,Op3,0,2,O3,0.0,1.575
12.0,13.575,2,Op3,0,2,O3,0.0,1.575
12.0,14.625,7,Op8,3,7,O1,6.7719958608702315,2.625
12.0,15.15,8,Op9,2,9,O2,9.791130603892675,3.15
15.0,16.05,1,Op2,0,7,O1,6.7719958608702315,1.05
15.15,16.725,0,Op1,2,6,O4,3.0584987550749503,1.575
17.0,18.225,0,Op1,0,7,O1,6.7719958608702315,1.225
16.0,18.8,5,Op6,4,10,O2,15.843160336681235,2.8
17.0,19.975,7,Op8,1,6,O4,3.0584987550749503,2.975
18.225,20.5,4,Op5,0,11,O3,16.89509769942362,2.275
20.0,21.75,2,Op3,3,13,O1,19.33792781270209,1.75
19.0,22.15,8,Op9,2,10,O2,15.843160336681235,3.15
21.75,23.57,6,Op7,3,1,O3,0.0,1.82
21.0,23.975,7,Op8,1,12,O4,18.164831480395694,2.975
23.0,25.1,5,Op6,2,10,O2,15.843160336681235,2.1
25.1,26.78,3,Op4,2,7,O4,6.7719958608702315,1.68
24.0,26.8,5,Op6,4,14,O1,22.57292544923619,2.8
24.0,26.975,8,Op9,0,1,O3,0.0,2.975
27.0,28.225,0,Op1,0,1,O1,0.0,1.225
26.78,28.355,0,Op1,2,10,O2,15.843160336681235,1.575
28.0,29.82,6,Op7,3,11,O3,16.89509769942362,1.82
28.355,30.455000000000002,5,Op6,2,7,O4,6.7719958608702315,2.1
29.0,31.1,3,Op4,4,15,O2,25.25582894908022,2.1
29.82,31.64,6,Op7,3,12,O1,18.164831480395694,1.82
33.0,35.1,3,Op4,4,11,O3,16.89509769942362,2.1
32.0,35.15,8,Op9,2,10,O2,15.843160336681235,3.15
36.0,37.225,0,Op1,0,11,O3,16.89509769942362,1.225
35.15,37.25,5,Op6,2,16,O4,27.275561631536668,2.1
37.25,38.825,0,Op1,2,17,O1,28.501712768056304,1.575
38.0,39.575,2,Op3,0,20,O3,35.90951810774097,1.575
38.0,39.75,4,Op5,1,1,O4,0.0,1.75
38.825,40.400000000000006,0,Op1,2,19,O2,34.256310016472206,1.575
40.0,41.4,0,Op1,3,18,O4,32.955303120001616,1.4
40.0,42.1,3,Op4,4,15,O1,25.25582894908022,2.1
41.0,43.275,4,Op5,0,17,O2,28.501712768056304,2.275
42.0,43.68,3,Op4,2,18,O4,32.955303120001616,1.68
43.0,44.4,0,Op1,3,21,O1,37.379234423132026,1.4
42.1,44.9,5,Op6,4,12,O3,18.164831480395694,2.8
44.0,45.75,4,Op5,1,18,O2,32.955303120001616,1.75
45.0,46.75,1,Op2,2,23,O4,40.430500809269176,1.75
45.0,46.82,6,Op7,3,12,O3,18.164831480395694,1.82
46.75,48.325,0,Op1,2,21,O1,37.379234423132026,1.575
47.0,49.975,7,Op8,1,12,O4,18.164831480395694,2.975
1.0,2.6799999999999997,3,Op4,2,3,O2,0.0,1.68
1.0,3.975,7,Op8,1,4,O4,0.7750026203533505,2.975
3.0,5.1,5,Op6,2,3,O2,0.0,2.1
4.0,6.1,3,Op4,4,6,O1,3.0584987550749503,2.1
6.1,8.2,3,Op4,4,5,O3,2.69576825208119,2.1
7.0,9.275,4,Op5,0,6,O1,3.0584987550749503,2.275
8.0,9.75,1,Op2,2,8,O4,7.0410611204498315,1.75
7.0,9.975,7,Op8,1,7,O2,6.7719958608702315,2.975
9.0,10.4,0,Op1,3,5,O3,2.69576825208119,1.4
10.0,11.575,2,Op3,0,6,O1,3.0584987550749503,1.575
10.0,11.575,0,Op1,2,9,O2,9.791130603892675,1.575
11.0,12.75,2,Op3,3,5,O3,2.69576825208119,1.75
12.0,13.225,0,Op1,0,6,O1,3.0584987550749503,1.225
11.575,13.325,1,Op2,2,7,O4,6.7719958608702315,1.75
13.325,16.474999999999998,8,Op9,2,9,O2,9.791130603892675,3.15
14.0,16.625,7,Op8,3,6,O1,3.0584987550749503,2.625
16.474999999999998,18.049999999999997,0,Op1,2,7,O4,6.7719958608702315,1.575
17.0,18.75,4,Op5,1,11,O2,16.89509769942362,1.75
16.0,18.8,5,Op6,4,10,O3,15.843160336681235,2.8
19.0,20.68,3,Op4,2,7,O2,6.7719958608702315,1.68
19.0,21.625,7,Op8,3,12,O1,18.164831480395694,2.625
21.625,23.445,6,Op7,3,11,O3,16.89509769942362,1.82
20.68,23.83,8,Op9,2,10,O4,15.843160336681235,3.15
22.0,23.925,2,Op3,4,13,O1,19.33792781270209,1.925
24.0,25.575,2,Op3,0,0,O1,0.0,1.575
23.83,25.93,5,Op6,2,7,O2,6.7719958608702315,2.1
25.575,27.849999999999998,4,Op5,0,2,O3,0.0,2.275
25.93,28.03,5,Op6,2,10,O4,15.843160336681235,2.1
