Episode,Timestamp,Agent_Count,Type
668,23.52,2,Simultaneous
668,34.06,4,Simultaneous
668,75.63,3,Simultaneous
668,34.91,2,Conflict
668,39.51,2,Conflict
668,62.67,4,Conflict
668,86.67,4,Conflict
669,0.0,4,Simultaneous
669,43.72,3,Simultaneous
669,66.17,3,Simultaneous
669,67.38,3,Simultaneous
669,26.18,3,Conflict
669,29.69,3,Conflict
669,31.38,2,Conflict
669,44.67,2,Conflict
670,0.0,4,Simultaneous
670,1.93,2,Simultaneous
670,29.06,4,Simultaneous
670,96.35,3,Simultaneous
670,32.14,4,Conflict
670,98.26,3,Conflict
671,0.0,4,Simultaneous
671,1.38,2,Simultaneous
671,42.17,3,Simultaneous
671,84.51,3,Simultaneous
671,6.7,2,Conflict
671,54.41,3,Conflict
672,0.0,4,Simultaneous
672,50.26,3,Simultaneous
672,55.43,3,Simultaneous
672,88.05,2,Simultaneous
672,9.6,2,Conflict
672,24.34,2,Conflict
672,39.18,2,Conflict
672,43.67,3,Conflict
672,58.89,4,Conflict
673,0.0,4,Simultaneous
673,66.42,4,Simultaneous
673,69.75,4,Simultaneous
673,84.28,3,Simultaneous
673,82.77,2,Conflict
674,0.0,4,Simultaneous
674,36.0,2,Simultaneous
674,45.33,2,Simultaneous
674,95.57,4,Simultaneous
674,74.94,3,Conflict
674,89.86,3,Conflict
675,0.0,4,Simultaneous
675,22.0,2,Simultaneous
675,40.38,3,Simultaneous
675,93.94,3,Simultaneous
675,19.02,4,Conflict
675,42.25,2,Conflict
675,52.71,3,Conflict
675,58.33,3,Conflict
675,60.23,3,Conflict
675,74.52,3,Conflict
675,99.64,3,Conflict
676,0.0,4,Simultaneous
676,8.18,2,Simultaneous
676,8.35,3,Simultaneous
676,15.95,3,Simultaneous
676,29.33,4,Conflict
676,66.19,2,Conflict
676,86.35,2,Conflict
677,0.0,4,Simultaneous
677,30.59,3,Simultaneous
677,32.66,2,Simultaneous
677,39.17,2,Simultaneous
677,32.87,2,Conflict
677,40.83,4,Conflict
677,68.12,3,Conflict
678,0.0,4,Simultaneous
678,20.27,2,Simultaneous
678,45.79,3,Simultaneous
678,87.36,3,Simultaneous
678,23.31,2,Conflict
678,34.21,4,Conflict
678,52.27,3,Conflict
678,79.26,3,Conflict
679,0.0,4,Simultaneous
679,24.72,2,Simultaneous
679,42.17,4,Simultaneous
679,60.2,2,Simultaneous
679,17.93,2,Conflict
679,75.52,4,Conflict
679,78.06,3,Conflict
679,92.68,2,Conflict
680,0.0,4,Simultaneous
680,10.22,2,Simultaneous
680,34.43,2,Simultaneous
680,36.1,2,Simultaneous
680,39.82,3,Simultaneous
680,67.31,3,Simultaneous
680,8.16,2,Conflict
680,14.09,4,Conflict
680,23.72,3,Conflict
680,29.95,2,Conflict
680,41.24,2,Conflict
681,0.0,4,Simultaneous
681,35.05,3,Simultaneous
681,57.38,2,Simultaneous
681,61.98,3,Simultaneous
681,12.31,3,Conflict
681,41.71,3,Conflict
682,0.0,4,Simultaneous
682,18.69,2,Simultaneous
682,55.02,2,Simultaneous
682,97.61,2,Simultaneous
682,21.15,4,Conflict
682,88.31,3,Conflict
683,0.0,4,Simultaneous
683,16.9,2,Simultaneous
683,40.45,2,Simultaneous
683,58.43,3,Simultaneous
683,67.21,3,Conflict
683,96.47,3,Conflict
684,0.0,4,Simultaneous
684,17.73,3,Simultaneous
684,27.45,3,Simultaneous
684,90.66,2,Simultaneous
684,36.54,2,Conflict
684,38.69,2,Conflict
685,0.0,4,Simultaneous
685,31.11,3,Simultaneous
685,38.0,3,Simultaneous
685,73.88,2,Simultaneous
685,90.01,2,Simultaneous
685,91.86,2,Simultaneous
685,0.52,2,Conflict
685,54.9,3,Conflict
686,0.0,4,Simultaneous
686,51.47,4,Simultaneous
686,58.55,2,Simultaneous
686,80.61,3,Simultaneous
686,13.61,3,Conflict
686,68.21,2,Conflict
686,93.51,4,Conflict
687,0.0,4,Simultaneous
687,71.97,2,Simultaneous
687,87.84,3,Simultaneous
687,96.7,2,Simultaneous
688,0.0,4,Simultaneous
688,1.58,2,Simultaneous
688,67.65,3,Simultaneous
688,92.23,2,Simultaneous
689,0.0,4,Simultaneous
689,82.59,3,Simultaneous
689,87.21,3,Simultaneous
689,94.08,3,Simultaneous
689,27.44,2,Conflict
689,50.77,2,Conflict
689,86.93,3,Conflict
690,0.0,4,Simultaneous
690,2.67,2,Simultaneous
690,28.46,2,Simultaneous
690,82.94,2,Simultaneous
690,71.65,2,Conflict
691,0.0,4,Simultaneous
691,18.94,2,Simultaneous
691,44.65,2,Simultaneous
691,47.14,2,Simultaneous
691,22.62,3,Conflict
691,57.42,3,Conflict
691,87.97,2,Conflict
692,0.0,4,Simultaneous
692,49.2,2,Simultaneous
692,82.05,2,Simultaneous
692,91.68,2,Simultaneous
692,15.68,2,Conflict
692,36.02,4,Conflict
692,47.77,2,Conflict
692,49.41,3,Conflict
692,96.13,2,Conflict
693,0.0,4,Simultaneous
693,3.03,2,Simultaneous
693,10.71,3,Simultaneous
693,82.16,2,Simultaneous
693,53.23,2,Conflict
694,0.0,4,Simultaneous
694,8.52,2,Simultaneous
694,14.52,3,Simultaneous
694,63.9,4,Simultaneous
694,4.24,4,Conflict
694,72.64,2,Conflict
695,0.0,4,Simultaneous
695,21.36,4,Simultaneous
695,37.64,3,Simultaneous
695,79.76,2,Simultaneous
695,78.1,3,Conflict
696,0.0,4,Simultaneous
696,27.56,2,Simultaneous
696,31.13,3,Simultaneous
696,39.76,3,Simultaneous
696,42.91,3,Simultaneous
696,45.73,3,Simultaneous
696,57.41,3,Conflict
696,80.78,2,Conflict
696,87.77,3,Conflict
696,93.41,2,Conflict
696,95.36,2,Conflict
697,0.0,4,Simultaneous
697,25.3,2,Simultaneous
697,58.43,2,Simultaneous
697,62.11,3,Simultaneous
697,1.82,2,Conflict
697,35.81,3,Conflict
698,0.0,4,Simultaneous
698,4.97,2,Simultaneous
698,7.36,3,Simultaneous
698,27.58,3,Simultaneous
698,31.07,2,Simultaneous
698,37.49,2,Simultaneous
698,49.16,2,Conflict
698,55.76,2,Conflict
698,65.61,4,Conflict
698,97.0,2,Conflict
699,0.0,4,Simultaneous
699,30.81,2,Simultaneous
699,79.16,2,Simultaneous
699,90.06,3,Simultaneous
699,70.84,2,Conflict
700,0.0,4,Simultaneous
700,2.31,2,Simultaneous
700,4.38,2,Simultaneous
700,61.25,3,Simultaneous
700,36.8,2,Conflict
700,52.75,2,Conflict
701,0.0,4,Simultaneous
701,16.07,2,Simultaneous
701,33.78,2,Simultaneous
701,36.95,2,Simultaneous
701,40.65,3,Simultaneous
701,84.64,2,Simultaneous
701,6.14,2,Conflict
701,32.96,3,Conflict
701,64.27,4,Conflict
701,67.72,2,Conflict
702,0.0,4,Simultaneous
702,48.39,3,Simultaneous
702,48.64,2,Simultaneous
702,63.92,2,Simultaneous
702,72.71,2,Conflict
703,0.0,4,Simultaneous
703,22.81,2,Simultaneous
703,33.2,3,Simultaneous
703,58.45,2,Simultaneous
703,18.98,2,Conflict
703,36.57,2,Conflict
703,62.42,2,Conflict
704,0.0,4,Simultaneous
704,16.86,2,Simultaneous
704,66.04,2,Simultaneous
704,84.49,2,Simultaneous
704,2.75,2,Conflict
704,6.18,2,Conflict
704,13.35,3,Conflict
704,73.22,2,Conflict
704,79.52,2,Conflict
705,0.0,4,Simultaneous
705,15.87,2,Simultaneous
705,17.1,2,Simultaneous
705,28.54,4,Simultaneous
705,31.02,2,Simultaneous
705,91.35,3,Simultaneous
705,24.2,2,Conflict
705,30.82,2,Conflict
705,38.98,2,Conflict
706,0.0,4,Simultaneous
706,8.17,3,Simultaneous
706,12.19,3,Simultaneous
706,17.2,4,Simultaneous
706,8.39,2,Conflict
706,55.28,3,Conflict
706,58.9,3,Conflict
707,0.0,4,Simultaneous
707,15.57,4,Simultaneous
707,32.85,2,Simultaneous
707,82.95,3,Simultaneous
708,0.0,4,Simultaneous
708,32.42,2,Simultaneous
708,53.38,3,Simultaneous
708,94.05,2,Simultaneous
708,2.12,2,Conflict
708,51.51,2,Conflict
709,0.0,4,Simultaneous
709,0.52,2,Simultaneous
709,15.84,2,Simultaneous
709,47.82,3,Simultaneous
709,51.83,3,Simultaneous
709,77.76,3,Simultaneous
709,7.57,4,Conflict
709,23.49,3,Conflict
709,33.99,3,Conflict
710,0.0,4,Simultaneous
710,32.02,3,Simultaneous
710,69.61,3,Simultaneous
710,98.66,2,Simultaneous
710,57.97,2,Conflict
710,89.14,2,Conflict
711,0.0,4,Simultaneous
711,10.9,3,Simultaneous
711,49.61,2,Simultaneous
711,60.78,2,Simultaneous
711,26.17,2,Conflict
711,30.99,2,Conflict
711,56.24,2,Conflict
712,0.0,4,Simultaneous
712,14.15,4,Simultaneous
712,42.47,3,Simultaneous
712,75.36,3,Simultaneous
712,32.85,2,Conflict
712,62.01,4,Conflict
713,0.0,4,Simultaneous
713,7.37,3,Simultaneous
713,48.47,4,Simultaneous
713,68.41,2,Simultaneous
713,35.67,2,Conflict
713,41.87,3,Conflict
714,0.0,4,Simultaneous
714,35.79,3,Simultaneous
714,58.53,2,Simultaneous
714,83.61,3,Simultaneous
714,92.56,4,Conflict
715,0.0,4,Simultaneous
715,41.07,2,Simultaneous
715,54.36,3,Simultaneous
715,70.45,3,Simultaneous
715,13.27,4,Conflict
715,13.69,3,Conflict
716,0.0,4,Simultaneous
716,14.64,2,Simultaneous
716,73.98,3,Simultaneous
716,74.22,2,Simultaneous
716,21.0,3,Conflict
716,37.33,2,Conflict
716,40.66,2,Conflict
716,57.99,3,Conflict
717,0.0,4,Simultaneous
717,24.41,3,Simultaneous
717,42.7,2,Simultaneous
717,45.31,2,Simultaneous
718,0.0,4,Simultaneous
718,2.85,2,Simultaneous
718,21.33,3,Simultaneous
718,70.83,3,Simultaneous
718,62.92,4,Conflict
718,84.57,3,Conflict
719,0.0,4,Simultaneous
719,45.12,2,Simultaneous
719,48.87,2,Simultaneous
719,49.8,3,Simultaneous
719,51.42,4,Conflict
719,56.56,2,Conflict
719,62.78,2,Conflict
720,0.0,4,Simultaneous
720,28.36,4,Simultaneous
720,37.74,3,Simultaneous
720,90.01,2,Simultaneous
720,12.32,2,Conflict
720,29.48,2,Conflict
720,73.07,3,Conflict
720,92.74,2,Conflict
721,0.0,4,Simultaneous
721,38.76,3,Simultaneous
721,56.72,2,Simultaneous
721,95.53,2,Simultaneous
722,0.0,4,Simultaneous
722,2.0,2,Simultaneous
722,62.57,3,Simultaneous
722,78.74,4,Simultaneous
722,34.23,3,Conflict
723,0.0,4,Simultaneous
723,11.65,3,Simultaneous
723,21.04,3,Simultaneous
723,84.59,3,Simultaneous
723,5.5,2,Conflict
724,0.0,4,Simultaneous
724,24.3,3,Simultaneous
724,79.83,3,Simultaneous
724,98.74,3,Simultaneous
724,46.89,3,Conflict
724,54.5,2,Conflict
724,73.03,2,Conflict
724,81.51,4,Conflict
724,87.14,2,Conflict
725,0.0,4,Simultaneous
725,41.33,3,Simultaneous
725,64.38,3,Simultaneous
725,82.72,4,Simultaneous
725,6.29,3,Conflict
725,13.24,2,Conflict
725,38.59,2,Conflict
726,0.0,4,Simultaneous
726,12.06,2,Simultaneous
726,22.35,3,Simultaneous
726,64.7,2,Simultaneous
727,0.0,4,Simultaneous
727,12.76,2,Simultaneous
727,55.28,2,Simultaneous
727,82.72,2,Simultaneous
728,0.0,4,Simultaneous
728,24.11,3,Simultaneous
728,38.73,2,Simultaneous
728,57.61,3,Simultaneous
728,74.48,3,Simultaneous
728,89.26,4,Simultaneous
728,2.42,2,Conflict
728,52.1,4,Conflict
728,96.17,2,Conflict
729,0.0,4,Simultaneous
729,7.68,2,Simultaneous
729,55.43,3,Simultaneous
729,59.55,3,Simultaneous
730,0.0,4,Simultaneous
730,2.58,3,Simultaneous
730,35.11,3,Simultaneous
730,79.68,3,Simultaneous
730,13.44,2,Conflict
730,16.1,2,Conflict
730,39.81,2,Conflict
730,93.07,2,Conflict
731,0.0,4,Simultaneous
731,7.0,2,Simultaneous
731,8.87,2,Simultaneous
731,30.81,4,Simultaneous
731,55.07,2,Conflict
731,59.32,3,Conflict
731,77.92,3,Conflict
732,0.0,4,Simultaneous
732,40.84,4,Simultaneous
732,46.66,3,Simultaneous
732,80.92,3,Simultaneous
732,51.65,2,Conflict
733,0.0,4,Simultaneous
733,6.42,2,Simultaneous
733,85.47,2,Simultaneous
733,96.43,2,Simultaneous
733,85.82,2,Conflict
734,0.0,4,Simultaneous
734,17.05,2,Simultaneous
734,23.1,2,Simultaneous
734,58.05,2,Simultaneous
734,74.29,3,Conflict
734,77.24,3,Conflict
734,81.96,2,Conflict
735,0.0,4,Simultaneous
735,29.28,2,Simultaneous
735,65.11,3,Simultaneous
735,80.2,3,Simultaneous
735,12.48,2,Conflict
735,16.5,3,Conflict
736,0.0,4,Simultaneous
736,41.03,4,Simultaneous
736,56.44,3,Simultaneous
736,78.31,2,Simultaneous
736,61.78,2,Conflict
737,0.0,4,Simultaneous
737,25.04,2,Simultaneous
737,27.56,2,Simultaneous
737,57.34,3,Simultaneous
737,35.49,2,Conflict
737,50.95,2,Conflict
737,66.95,2,Conflict
737,90.99,2,Conflict
738,0.0,4,Simultaneous
738,39.23,4,Simultaneous
738,58.74,3,Simultaneous
738,86.87,2,Simultaneous
738,7.41,2,Conflict
738,62.46,2,Conflict
738,70.25,2,Conflict
739,0.0,4,Simultaneous
739,10.29,3,Simultaneous
739,54.36,3,Simultaneous
739,59.57,2,Simultaneous
740,0.0,4,Simultaneous
740,15.63,3,Simultaneous
740,16.72,2,Simultaneous
740,44.18,4,Simultaneous
740,5.04,2,Conflict
740,11.8,2,Conflict
740,20.75,2,Conflict
740,51.87,2,Conflict
740,55.64,2,Conflict
740,75.58,2,Conflict
740,87.16,2,Conflict
741,0.0,4,Simultaneous
741,17.05,2,Simultaneous
741,38.69,3,Simultaneous
741,42.26,2,Simultaneous
741,12.43,2,Conflict
741,26.34,4,Conflict
741,37.8,2,Conflict
741,60.76,2,Conflict
741,72.66,2,Conflict
742,0.0,4,Simultaneous
742,29.88,3,Simultaneous
742,48.25,2,Simultaneous
742,52.13,2,Simultaneous
743,0.0,4,Simultaneous
743,43.67,2,Simultaneous
743,62.01,2,Simultaneous
743,75.36,2,Simultaneous
743,8.16,2,Conflict
743,34.09,4,Conflict
743,74.89,2,Conflict
744,0.0,4,Simultaneous
744,0.63,3,Simultaneous
744,27.44,2,Simultaneous
744,96.03,2,Simultaneous
744,3.02,3,Conflict
744,5.29,2,Conflict
744,6.82,2,Conflict
744,9.29,2,Conflict
744,83.22,2,Conflict
745,0.0,4,Simultaneous
745,9.24,2,Simultaneous
745,56.96,2,Simultaneous
745,89.17,2,Simultaneous
745,52.94,2,Conflict
746,0.0,4,Simultaneous
746,17.12,2,Simultaneous
746,35.11,3,Simultaneous
746,96.31,2,Simultaneous
746,30.82,2,Conflict
746,75.63,3,Conflict
747,0.0,4,Simultaneous
747,43.77,2,Simultaneous
747,62.46,3,Simultaneous
747,77.01,3,Simultaneous
747,28.58,2,Conflict
747,63.13,4,Conflict
747,69.38,3,Conflict
748,0.0,4,Simultaneous
748,62.14,3,Simultaneous
748,64.82,2,Simultaneous
748,65.82,2,Simultaneous
748,63.55,2,Conflict
748,93.84,3,Conflict
749,0.0,4,Simultaneous
749,41.23,3,Simultaneous
749,58.76,3,Simultaneous
749,87.96,3,Simultaneous
749,37.53,3,Conflict
749,69.24,3,Conflict
750,0.0,4,Simultaneous
750,2.0,3,Simultaneous
750,69.87,3,Simultaneous
750,79.52,2,Simultaneous
750,9.16,2,Conflict
750,65.13,2,Conflict
750,71.72,2,Conflict
751,0.0,4,Simultaneous
751,50.97,3,Simultaneous
751,67.42,4,Simultaneous
751,77.43,2,Simultaneous
751,51.51,3,Conflict
752,0.0,4,Simultaneous
752,18.27,3,Simultaneous
752,25.55,3,Simultaneous
752,72.48,2,Simultaneous
752,27.56,2,Conflict
752,29.93,3,Conflict
752,93.86,2,Conflict
752,96.72,3,Conflict
752,98.78,2,Conflict
753,0.0,4,Simultaneous
753,63.82,3,Simultaneous
753,84.5,3,Simultaneous
753,85.19,3,Simultaneous
753,47.95,2,Conflict
753,64.65,3,Conflict
754,0.0,4,Simultaneous
754,7.87,4,Simultaneous
754,67.71,3,Simultaneous
754,93.75,3,Simultaneous
754,13.19,2,Conflict
754,30.77,2,Conflict
754,43.18,3,Conflict
754,46.23,2,Conflict
755,0.0,4,Simultaneous
755,40.08,2,Simultaneous
755,54.36,2,Simultaneous
755,95.98,3,Simultaneous
755,90.58,3,Conflict
756,0.0,4,Simultaneous
756,38.04,4,Simultaneous
756,46.9,4,Simultaneous
756,86.33,4,Simultaneous
756,97.67,3,Conflict
757,0.0,4,Simultaneous
757,29.2,2,Simultaneous
757,86.29,3,Simultaneous
757,94.5,3,Simultaneous
757,21.6,3,Conflict
757,38.05,2,Conflict
757,52.29,4,Conflict
758,0.0,4,Simultaneous
758,44.87,2,Simultaneous
758,62.78,2,Simultaneous
758,93.19,2,Simultaneous
758,56.95,2,Conflict
758,62.65,2,Conflict
758,64.96,2,Conflict
758,91.28,2,Conflict
758,99.71,3,Conflict
759,0.0,4,Simultaneous
759,55.34,4,Simultaneous
759,62.85,3,Simultaneous
759,91.18,2,Simultaneous
759,33.35,4,Conflict
759,67.92,2,Conflict
760,0.0,4,Simultaneous
760,11.8,3,Simultaneous
760,18.21,3,Simultaneous
760,53.36,3,Simultaneous
760,20.54,2,Conflict
760,21.41,3,Conflict
760,49.04,4,Conflict
760,53.54,2,Conflict
760,99.96,3,Conflict
761,0.0,4,Simultaneous
761,31.53,3,Simultaneous
761,67.34,3,Simultaneous
761,92.51,3,Simultaneous
761,28.61,2,Conflict
762,0.0,4,Simultaneous
762,5.62,2,Simultaneous
762,56.8,2,Simultaneous
762,58.5,2,Simultaneous
762,24.5,2,Conflict
763,0.0,4,Simultaneous
763,15.76,2,Simultaneous
763,59.77,2,Simultaneous
763,85.58,3,Simultaneous
763,43.84,2,Conflict
764,0.0,4,Simultaneous
764,5.66,2,Simultaneous
764,39.64,2,Simultaneous
764,63.34,2,Simultaneous
765,0.0,4,Simultaneous
765,28.46,2,Simultaneous
765,31.53,2,Simultaneous
765,45.25,3,Simultaneous
765,28.58,2,Conflict
765,48.64,2,Conflict
765,91.68,2,Conflict
766,0.0,4,Simultaneous
766,13.52,2,Simultaneous
766,57.39,2,Simultaneous
766,60.15,2,Simultaneous
766,49.19,3,Conflict
766,52.04,2,Conflict
767,0.0,4,Simultaneous
767,7.11,2,Simultaneous
767,28.69,3,Simultaneous
767,80.27,4,Simultaneous
767,32.42,4,Conflict
767,43.38,3,Conflict
767,55.88,2,Conflict
767,75.55,2,Conflict
767,95.68,2,Conflict
768,0.0,4,Simultaneous
768,29.2,2,Simultaneous
768,34.91,2,Simultaneous
768,76.05,3,Simultaneous
768,77.43,2,Simultaneous
768,94.2,2,Simultaneous
768,8.31,2,Conflict
768,54.37,3,Conflict
768,89.1,4,Conflict
769,0.0,4,Simultaneous
769,63.59,2,Simultaneous
769,66.96,2,Simultaneous
769,95.63,3,Simultaneous
769,7.41,2,Conflict
769,31.6,2,Conflict
769,40.07,2,Conflict
769,49.63,3,Conflict
769,60.15,2,Conflict
770,0.0,4,Simultaneous
770,8.32,3,Simultaneous
770,54.07,2,Simultaneous
770,60.38,2,Simultaneous
770,78.07,2,Simultaneous
770,96.42,3,Simultaneous
770,34.91,2,Conflict
770,50.58,2,Conflict
770,51.41,2,Conflict
770,71.65,2,Conflict
770,95.43,2,Conflict
771,0.0,4,Simultaneous
771,10.22,2,Simultaneous
771,41.05,3,Simultaneous
771,79.39,3,Simultaneous
771,67.74,2,Conflict
771,97.69,2,Conflict
772,0.0,4,Simultaneous
772,17.49,2,Simultaneous
772,63.53,2,Simultaneous
772,96.6,2,Simultaneous
772,32.1,3,Conflict
772,39.9,4,Conflict
772,49.42,3,Conflict
772,77.76,2,Conflict
773,0.0,4,Simultaneous
773,20.66,3,Simultaneous
773,55.18,2,Simultaneous
773,66.35,2,Simultaneous
773,6.24,3,Conflict
773,11.7,2,Conflict
773,41.03,3,Conflict
774,0.0,4,Simultaneous
774,16.44,2,Simultaneous
774,39.18,3,Simultaneous
774,83.33,2,Simultaneous
774,69.41,4,Conflict
774,74.96,3,Conflict
775,0.0,4,Simultaneous
775,72.36,4,Simultaneous
775,74.0,3,Simultaneous
775,89.28,3,Simultaneous
776,0.0,4,Simultaneous
776,1.26,4,Simultaneous
776,11.01,2,Simultaneous
776,82.56,3,Simultaneous
776,0.7,3,Conflict
776,34.59,3,Conflict
776,99.49,3,Conflict
777,0.0,4,Simultaneous
777,13.75,2,Simultaneous
777,18.89,2,Simultaneous
777,72.54,4,Simultaneous
777,82.76,3,Simultaneous
777,95.17,2,Simultaneous
777,43.48,2,Conflict
777,46.1,3,Conflict
777,54.37,2,Conflict
777,86.25,2,Conflict
778,0.0,4,Simultaneous
778,33.87,2,Simultaneous
778,36.57,3,Simultaneous
778,76.84,2,Simultaneous
778,50.51,2,Conflict
778,66.67,2,Conflict
778,90.81,3,Conflict
779,0.0,4,Simultaneous
779,4.67,2,Simultaneous
779,43.67,2,Simultaneous
779,66.93,2,Simultaneous
779,3.02,2,Conflict
779,39.96,2,Conflict
779,63.52,3,Conflict
779,97.55,3,Conflict
780,0.0,4,Simultaneous
780,44.53,2,Simultaneous
780,48.64,3,Simultaneous
780,54.34,3,Simultaneous
780,59.65,2,Simultaneous
780,92.28,3,Simultaneous
780,8.56,2,Conflict
780,9.75,2,Conflict
780,44.88,2,Conflict
780,78.47,2,Conflict
781,0.0,4,Simultaneous
781,18.06,2,Simultaneous
781,45.14,4,Simultaneous
781,66.12,2,Simultaneous
781,4.68,2,Conflict
781,17.01,3,Conflict
781,25.07,4,Conflict
781,27.43,2,Conflict
781,65.45,2,Conflict
781,90.97,2,Conflict
782,0.0,4,Simultaneous
782,52.81,3,Simultaneous
782,61.34,3,Simultaneous
782,84.01,2,Simultaneous
782,12.77,4,Conflict
782,32.63,4,Conflict
783,0.0,4,Simultaneous
783,0.52,2,Simultaneous
783,32.14,3,Simultaneous
783,42.7,3,Simultaneous
783,61.71,2,Simultaneous
783,79.43,2,Simultaneous
783,8.47,2,Conflict
783,41.81,3,Conflict
783,48.82,4,Conflict
783,81.8,2,Conflict
783,86.89,3,Conflict
783,86.93,2,Conflict
784,0.0,4,Simultaneous
784,13.66,3,Simultaneous
784,43.34,3,Simultaneous
784,68.58,2,Simultaneous
784,19.39,4,Conflict
785,0.0,4,Simultaneous
785,7.37,2,Simultaneous
785,20.83,2,Simultaneous
785,61.78,3,Simultaneous
786,0.0,4,Simultaneous
786,5.67,2,Simultaneous
786,78.31,2,Simultaneous
786,82.77,3,Simultaneous
787,0.0,4,Simultaneous
787,2.12,3,Simultaneous
787,41.24,3,Simultaneous
787,80.51,3,Simultaneous
787,53.79,3,Conflict
787,75.09,2,Conflict
788,0.0,4,Simultaneous
788,38.02,2,Simultaneous
788,41.4,2,Simultaneous
788,77.04,3,Simultaneous
789,0.0,4,Simultaneous
789,3.95,2,Simultaneous
789,15.86,3,Simultaneous
789,29.98,2,Simultaneous
789,67.64,3,Simultaneous
789,93.31,2,Simultaneous
790,0.0,4,Simultaneous
790,12.08,3,Simultaneous
790,27.56,3,Simultaneous
790,87.42,3,Simultaneous
790,38.31,2,Conflict
790,45.67,2,Conflict
790,64.59,3,Conflict
791,0.0,4,Simultaneous
791,13.32,2,Simultaneous
791,55.73,2,Simultaneous
791,83.04,2,Simultaneous
791,7.59,4,Conflict
791,13.82,3,Conflict
791,35.49,2,Conflict
791,55.04,2,Conflict
792,0.0,4,Simultaneous
792,3.53,4,Simultaneous
792,13.06,2,Simultaneous
792,66.4,3,Simultaneous
792,98.51,3,Simultaneous
792,99.02,2,Simultaneous
792,15.95,4,Conflict
792,90.89,3,Conflict
792,96.79,2,Conflict
793,0.0,4,Simultaneous
793,16.61,4,Simultaneous
793,42.46,3,Simultaneous
793,78.44,2,Simultaneous
793,37.46,2,Conflict
794,0.0,4,Simultaneous
794,41.71,2,Simultaneous
794,49.22,3,Simultaneous
794,55.47,2,Simultaneous
794,9.61,2,Conflict
794,29.27,2,Conflict
795,0.0,4,Simultaneous
795,16.42,2,Simultaneous
795,36.04,3,Simultaneous
795,44.49,2,Simultaneous
795,5.5,2,Conflict
795,20.91,2,Conflict
795,40.5,2,Conflict
795,93.94,2,Conflict
796,0.0,4,Simultaneous
796,15.07,3,Simultaneous
796,50.47,3,Simultaneous
796,51.37,2,Simultaneous
796,60.35,2,Conflict
796,67.38,2,Conflict
797,0.0,4,Simultaneous
797,48.66,3,Simultaneous
797,67.05,2,Simultaneous
797,93.48,2,Simultaneous
797,14.46,3,Conflict
797,18.35,2,Conflict
797,21.96,2,Conflict
798,0.0,4,Simultaneous
798,11.42,3,Simultaneous
798,14.72,2,Simultaneous
798,52.57,2,Simultaneous
798,60.39,2,Conflict
799,0.0,4,Simultaneous
799,8.52,3,Simultaneous
799,18.75,2,Simultaneous
799,27.29,3,Simultaneous
799,55.96,2,Conflict
800,0.0,4,Simultaneous
800,55.61,3,Simultaneous
800,65.3,3,Simultaneous
800,92.68,3,Simultaneous
800,67.03,2,Conflict
800,88.02,2,Conflict
800,90.87,2,Conflict
801,0.0,4,Simultaneous
801,31.52,3,Simultaneous
801,73.33,2,Simultaneous
801,81.77,2,Simultaneous
801,40.73,2,Conflict
801,56.82,2,Conflict
801,91.86,2,Conflict
801,92.92,2,Conflict
802,0.0,4,Simultaneous
802,62.49,3,Simultaneous
802,82.96,3,Simultaneous
802,94.6,2,Simultaneous
803,0.0,4,Simultaneous
803,48.73,3,Simultaneous
803,70.92,2,Simultaneous
803,83.18,3,Simultaneous
803,13.12,2,Conflict
803,14.16,2,Conflict
803,46.54,2,Conflict
803,49.93,2,Conflict
804,0.0,4,Simultaneous
804,49.9,2,Simultaneous
804,60.91,3,Simultaneous
804,97.74,2,Simultaneous
804,17.05,3,Conflict
804,61.59,2,Conflict
805,0.0,4,Simultaneous
805,15.17,2,Simultaneous
805,39.53,3,Simultaneous
805,46.8,4,Simultaneous
805,35.75,2,Conflict
805,50.08,4,Conflict
806,0.0,4,Simultaneous
806,14.18,2,Simultaneous
806,28.24,2,Simultaneous
806,32.43,2,Simultaneous
806,54.65,3,Conflict
806,70.4,2,Conflict
807,0.0,4,Simultaneous
807,44.35,2,Simultaneous
807,50.8,3,Simultaneous
807,97.08,3,Simultaneous
807,34.59,2,Conflict
807,68.07,3,Conflict
808,0.0,4,Simultaneous
808,7.23,2,Simultaneous
808,61.22,4,Simultaneous
808,81.38,2,Simultaneous
808,20.58,2,Conflict
808,36.1,2,Conflict
809,0.0,4,Simultaneous
809,52.46,3,Simultaneous
809,62.52,4,Simultaneous
809,74.12,2,Simultaneous
809,74.65,3,Simultaneous
809,77.11,2,Simultaneous
809,51.8,2,Conflict
809,52.26,3,Conflict
809,58.04,2,Conflict
810,0.0,4,Simultaneous
810,5.17,3,Simultaneous
810,38.7,2,Simultaneous
810,97.74,4,Simultaneous
811,0.0,4,Simultaneous
811,34.05,2,Simultaneous
811,46.67,2,Simultaneous
811,62.95,2,Simultaneous
812,0.0,4,Simultaneous
812,28.46,2,Simultaneous
812,63.65,3,Simultaneous
812,95.31,3,Simultaneous
812,39.23,2,Conflict
812,60.55,3,Conflict
812,94.5,3,Conflict
813,0.0,4,Simultaneous
813,12.92,2,Simultaneous
813,20.9,4,Simultaneous
813,80.47,2,Simultaneous
813,9.24,2,Conflict
813,42.71,2,Conflict
814,0.0,4,Simultaneous
814,28.22,4,Simultaneous
814,28.24,2,Simultaneous
814,70.82,2,Simultaneous
814,17.3,2,Conflict
